country,ISO alpha-3 code,UN_region,UN_subregion,year,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,Percapita GDP (2010 USD),population
Senegal,SEN,Africa,Western Africa,2014,BiocapPerCap,0.201449729,0.16515801,0.426198855,0.162084301,0.026325066,0,0.981215961,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,BiocapTotGHA,2955791.209,2423297.359,6253445.147,2378198.052,386257.1512,0,14396988.92,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFConsPerCap,0.3207615,0.188025582,0.199600612,0.108771516,0.026325066,0.268507428,1.111991705,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFConsTotGHA,4706405.053,2758824.088,2928659.864,1595960.906,386257.1512,3939701.99,16315809.05,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFExportsPerCap,0.030018932,0.003761763,0.001245167,0.073010742,0,0.073176086,0.18121269,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFExportsTotGHA,440455.7684,55194.84893,18269.83159,1071257.377,0,1073683.415,2658861.242,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFImportsPerCap,0.149330703,0.026629336,0.015463188,0.004786173,0,0.154766994,0.350976394,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFImportsTotGHA,2191069.612,390721.5778,226885.1686,70225.60663,0,2270834.135,5149736.1,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFProdPerCap,0.201449729,0.16515801,0.185382591,0.176996084,0.026325066,0.186916521,0.942228001,1018.39,14673000
Senegal,SEN,Africa,Western Africa,2014,EFProdTotGHA,2955791.209,2423297.359,2720044.527,2596992.677,386257.1512,2742551.27,13824934.19,1018.39,14673000
Sierra Leone,SLE,Africa,Western Africa,2014,BiocapPerCap,0.454900497,0.337747235,0.186127012,0.214200987,0.05946452,0,1.25244025,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,BiocapTotGHA,2872983.173,2133086.529,1175509.319,1352814.153,375555.8969,0,7909949.071,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFConsPerCap,0.505306432,0.10752199,0.361930843,0.110927366,0.05946452,0.081722055,1.226873206,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFConsTotGHA,3191328.402,679069.0923,2285821.245,700576.1883,375555.8969,516126.2552,7748477.08,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFExportsPerCap,0.01080259,0,0.004403261,0.002971839,0,0.019730317,0.037908006,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFExportsTotGHA,68225.15977,0,27809.36407,18769.03427,0,124609.377,239412.9351,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFImportsPerCap,0.061208525,0.010997043,0.002545482,0.002335354,0,0.030180998,0.107267402,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFImportsTotGHA,386570.3879,69453.25494,16076.32109,14749.23393,0,190612.0103,677461.2082,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFProdPerCap,0.454900497,0.096524947,0.363788621,0.111563851,0.05946452,0.071271374,1.15751381,563.174,6316000
Sierra Leone,SLE,Africa,Western Africa,2014,EFProdTotGHA,2872983.173,609615.8374,2297554.288,704595.9887,375555.8969,450123.6219,7310428.807,563.174,6316000
Slovenia,SVN,Europe,Southern Europe,2014,BiocapPerCap,0.300963447,0.086826107,1.85566008,0.004252922,0.024921849,0,2.272624405,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,BiocapTotGHA,621811.5692,179388.8199,3833923.749,8786.834767,51490.28724,0,4695401.26,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFConsPerCap,0.656669925,0.182056083,0.93016321,0.046552405,0.024921849,2.835090886,4.675454359,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFConsTotGHA,1356726.077,376140.6234,1921782.367,96180.53133,51490.28724,5857496.422,9659816.308,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFExportsPerCap,0.744374355,0.053195191,1.999850451,0.024355572,0,3.650835215,6.472610784,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFExportsTotGHA,1537929.575,109904.9923,4131831.158,50320.31888,0,7542881.362,13372867.41,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFImportsPerCap,1.100080833,0.148425167,1.432521783,0.069735573,0,4.223144037,6.973907393,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFImportsTotGHA,2272844.082,306656.7957,2959690.378,144078.5795,0,8725311.49,14408581.32,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFProdPerCap,0.300963447,0.086826107,1.497491878,0.001172405,0.024921849,2.262782064,4.17415775,23224.4,2066000
Slovenia,SVN,Europe,Southern Europe,2014,EFProdTotGHA,621811.5692,179388.8199,3093923.147,2422.270734,51490.28724,4675066.294,8624102.389,23224.4,2066000
Slovakia,SVK,Europe,Eastern Europe,2014,BiocapPerCap,0.958279576,0.055317627,1.838969546,0.002184928,0.125234131,0,2.979985807,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,BiocapTotGHA,5196615.851,299979.7409,9972474.139,11848.55569,679127.1413,0,16160045.43,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFConsPerCap,0.650187386,0.132817245,0.674869541,0.042101587,0.125234131,2.570335624,4.195545513,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFConsTotGHA,3525875.077,720249.3061,3659722.946,228311.0056,679127.1413,13938569.89,22751855.36,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFExportsPerCap,0.736803466,0.073417253,1.069192185,0.004731191,0,3.194800377,5.078944472,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFExportsTotGHA,3995581.945,398131.4757,5798079.384,25656.58812,0,17324954.73,27542404.13,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFImportsPerCap,0.428711276,0.150916871,0.581585658,0.045199897,0,3.631721926,4.838135628,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFImportsTotGHA,2324841.171,818401.0409,3153857.521,245112.7095,0,19694319.07,26236531.51,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFProdPerCap,0.958279576,0.055317627,1.162476068,0.001632881,0.125234131,2.133414074,4.436354357,18003.5,5423000
Slovakia,SVK,Europe,Eastern Europe,2014,EFProdTotGHA,5196615.851,299979.7409,6303944.808,8854.884246,679127.1413,11569205.55,24057727.98,18003.5,5423000
Singapore,SGP,Asia,South-Eastern Asia,2014,BiocapPerCap,0.000882023,0,0.002384712,0.013125142,0.042258644,0,0.058650521,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,BiocapTotGHA,4856.93738,0,13131.63227,72274.774,232701.0193,0,322964.3629,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFConsPerCap,0.583682877,0.236097871,0.346808203,0.234337289,0.042258644,4.414203166,5.85738805,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFConsTotGHA,3214102.201,1300094.14,1909730.53,1290399.338,232701.0193,24307206.32,32254233.55,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFExportsPerCap,0.37767835,0.042602958,0.755561802,0.047347537,0,6.888854354,8.112045,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFExportsTotGHA,2079719.767,234597.0147,4160568.944,260723.4651,0,37934095.42,44669704.61,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFImportsPerCap,0.960479204,0.278700829,1.10022926,0.279648219,0,7.913603831,10.53266134,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFImportsTotGHA,5288965.03,1534691.155,6058511.268,1539908.042,0,43576970.48,57999045.98,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFProdPerCap,0.000882023,0,0.002140745,0.002036607,0.042258644,3.389453688,3.436771707,51865.7,5507000
Singapore,SGP,Asia,South-Eastern Asia,2014,EFProdTotGHA,4856.93738,0,11788.20637,11214.76057,232701.0193,18664331.25,18924892.18,51865.7,5507000
Somalia,SOM,Africa,Eastern Africa,2014,BiocapPerCap,0.052666399,0.552489435,0.210679592,0.326842269,0.032934289,0,1.175611983,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,BiocapTotGHA,553924.0943,5810862.665,2215843.59,3437596.119,346389.6646,0,12364616.13,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFConsPerCap,0.129076617,0.458285134,0.530630235,0.005757385,0.032934289,0.05218164,1.2088653,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFConsTotGHA,1357576.172,4820059.55,5580956.351,60553.87281,346389.6646,548825.5988,12714361.21,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFExportsPerCap,0.023974605,0.168292192,0.000137394,0.000295799,0,0.003278224,0.195978215,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFExportsTotGHA,252155.2999,1770029.898,1445.055333,3111.092034,0,34479.0475,2061220.392,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFImportsPerCap,0.100384823,0.074087892,0.010265495,0.001685674,0,0.035559774,0.221983658,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFImportsTotGHA,1055807.378,779226.7829,107968.3652,17729.24613,0,374003.4664,2334735.238,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFProdPerCap,0.052666399,0.552489435,0.520502134,0.00436751,0.032934289,0.01990009,1.182859856,,10518000
Somalia,SOM,Africa,Eastern Africa,2014,EFProdTotGHA,553924.0943,5810862.665,5474433.041,45935.71872,346389.6646,209301.1799,12440846.36,,10518000
South Africa,ZAF,Africa,Southern Africa,2014,BiocapPerCap,0.293456403,0.563987595,0.019347229,0.166106439,0.035049346,0,1.077947013,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,BiocapTotGHA,15837578.44,30437903.79,1044152.566,8964615.283,1891581.721,0,58175831.8,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFConsPerCap,0.33380893,0.109995929,0.233864395,0.08896153,0.035049346,2.613698791,3.415378922,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFConsTotGHA,18015368.04,5936381.473,12621451.31,4801173.85,1891581.721,141058975.5,184324931.9,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFExportsPerCap,0.10206858,0.08225294,0.096838996,0.026154688,0,0.64623869,0.953553894,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFExportsTotGHA,5508549.576,4439117.283,5226313.611,1411544.989,0,34876921.48,51462446.94,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFImportsPerCap,0.142421107,0.030920187,0.051955555,0.02751121,0,0.399940052,0.652748111,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFImportsTotGHA,7686339.179,1668734.738,2803994.633,1484755.298,0,21584405.26,35228229.11,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFProdPerCap,0.293456403,0.161328682,0.278747836,0.087605007,0.035049346,2.85999743,3.716184705,7626.81,53969000
South Africa,ZAF,Africa,Southern Africa,2014,EFProdTotGHA,15837578.44,8706764.018,15043770.29,4727963.541,1891581.721,154351491.7,200559149.8,7626.81,53969000
Spain,ESP,Europe,Southern Europe,2014,BiocapPerCap,0.794662173,0.098343729,0.33712952,0.059184248,0.038755653,0,1.328075323,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,BiocapTotGHA,36760833.1,4549351.346,15595510.21,2737845.512,1792824.836,0,61436365,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFConsPerCap,0.842889373,0.148714572,0.210784216,0.376544602,0.038755653,2.188254632,3.805943048,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFConsTotGHA,38991808.89,6879491.356,9750814.412,17418840.05,1792824.836,101228001.1,176061780.6,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFExportsPerCap,0.527697326,0.053017448,0.319770138,0.271974688,0,1.387158303,2.559617904,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFExportsTotGHA,24411119.59,2452571.217,14792470.38,12581467.28,0,64169525.87,118407154.3,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFImportsPerCap,0.575924527,0.103388291,0.305753479,0.256552442,0,1.746599325,2.988218063,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFImportsTotGHA,26642095.39,4782711.227,14144063.97,11868038.79,0,80797159.44,138234068.8,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFProdPerCap,0.794662173,0.098343729,0.224800874,0.391966849,0.038755653,1.82881361,3.377342888,29496.4,46260000
Spain,ESP,Europe,Southern Europe,2014,EFProdTotGHA,36760833.1,4549351.346,10399220.83,18132268.54,1792824.836,84600367.52,156234866.2,29496.4,46260000
Suriname,SUR,Latin America and the Caribbean,South America,2014,BiocapPerCap,0.404774361,0.028789023,80.26893646,7.414159105,0.095743393,0,88.21240235,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,BiocapTotGHA,217868.9848,15495.63377,43204593.38,3990656.205,51533.68827,0,47480147.89,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFConsPerCap,0.551988645,0.08517688,0.54885757,0.210465059,0.095743393,2.143158259,3.635389806,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFConsTotGHA,297106.7766,45846.284,295421.4816,113282.394,51533.68827,1153550.616,1956741.241,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFExportsPerCap,0.125114243,0.00157305,0.222869794,0.154951367,0,0.283601429,0.788109882,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFExportsTotGHA,67342.48939,846.6908088,119959.2175,83402.26119,0,152647.8979,424198.5568,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFImportsPerCap,0.272328527,0.057960906,0.060357211,0.033783577,0,1.148118066,1.572548288,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFImportsTotGHA,146580.2812,31197.34104,32487.14743,18183.94252,0,617972.2364,846420.9486,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFProdPerCap,0.404774361,0.028789023,0.711370152,0.331632848,0.095743393,1.278641623,2.850951401,8942.96,538000
Suriname,SUR,Latin America and the Caribbean,South America,2014,EFProdTotGHA,217868.9848,15495.63377,382893.5517,178500.7127,51533.68827,688226.278,1534518.849,8942.96,538000
Tajikistan,TJK,Asia,Central Asia,2014,BiocapPerCap,0.295961892,0.134868079,0.006316989,0.011479506,0.093521232,0,0.542147697,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,BiocapTotGHA,2455252.458,1118843.982,52404.72607,95232.13944,775837.1637,0,4497570.469,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFConsPerCap,0.423869949,0.137678745,0.112038277,0.002655051,0.093521232,0.198683984,0.968447238,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFConsTotGHA,3516357.214,1142160.815,929451.603,22025.87957,775837.1637,1648250.508,8034083.183,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFExportsPerCap,0.029838252,0.000117917,0,0,0,0.000273086,0.030229255,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFExportsTotGHA,247533.3615,978.2207767,0,0,0,2265.477554,250777.0598,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFImportsPerCap,0.157746309,0.002928583,0.107867789,0.002426026,0,0.000365999,0.271334706,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFImportsTotGHA,1308638.118,24295.05316,894853.8997,20125.92562,0,3036.265575,2250949.262,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFProdPerCap,0.295961892,0.134868079,0.004170488,0.000229025,0.093521232,0.198591071,0.727341788,892.64,8296000
Tajikistan,TJK,Asia,Central Asia,2014,EFProdTotGHA,2455252.458,1118843.982,34597.70334,1899.953948,775837.1637,1647479.72,6033910.981,892.64,8296000
Swaziland,SWZ,Africa,Southern Africa,2014,BiocapPerCap,0.265970369,0.500203244,0.051763157,0.004635584,0.070146186,0,0.89271854,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,BiocapTotGHA,337545.6507,634812.9311,65693.1395,5883.066529,89023.22507,0,1132958.013,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFConsPerCap,0.340087461,0.41564807,0.849963772,0.019015149,0.070146186,0.703234681,2.398095319,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFConsTotGHA,431608.3923,527503.1162,1078697.51,24132.31585,89023.22507,892482.1562,3043446.716,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFExportsPerCap,0.154664099,0.058599402,0.125669694,3.27E-05,0,0.232682785,0.571648699,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFExportsTotGHA,196285.7522,74369.0866,159488.6637,41.52443367,0,295300.0454,725485.0724,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFImportsPerCap,0.228781191,0.103602752,0.114297706,0.018969199,0,0.610052125,1.075702973,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFImportsTotGHA,290348.4938,131483.2866,145056.3601,24073.99989,0,774223.2437,1365185.384,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFProdPerCap,0.265970369,0.370644721,0.86133576,7.87E-05,0.070146186,0.325865341,1.894041046,3980.77,1269000
Swaziland,SWZ,Africa,Southern Africa,2014,EFProdTotGHA,337545.6507,470388.9162,1093129.814,99.84039397,89023.22507,413558.9579,2403746.404,3980.77,1269000
Sweden,SWE,Europe,Northern Europe,2014,BiocapPerCap,0.747121458,0.212934961,6.47247403,2.169938015,0.140698795,0,9.74316726,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,BiocapTotGHA,7249506.287,2066161.164,62804033.64,21055451.04,1365235.582,0,94540387.71,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFConsPerCap,1.016282362,0.42485415,1.610214633,0.14508236,0.140698795,3.253922789,6.591055088,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFConsTotGHA,9861241.83,4122466.027,15624315.14,1407770.408,1365235.582,31573626.3,63954655.28,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFExportsPerCap,0.298630786,0.034798807,4.643698038,0.507611539,0,1.708767616,7.193506786,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFExportsTotGHA,2897689.179,337661.5254,45058962.99,4925481.668,0,16580599.37,69800394.72,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFImportsPerCap,0.567791691,0.258128175,1.106959929,0.571654471,0,3.493583127,5.998117393,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFImportsTotGHA,5509424.722,2504682.213,10741108.94,5546906.247,0,33899110.48,58201232.59,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFProdPerCap,0.747121458,0.201524782,5.146952741,0.081039428,0.140698795,1.469107277,7.786444481,53561.9,9703000
Sweden,SWE,Europe,Northern Europe,2014,EFProdTotGHA,7249506.287,1955445.34,49942169.19,786345.8291,1365235.582,14255115.19,75553817.41,53561.9,9703000
Switzerland,CHE,Europe,Western Europe,2014,BiocapPerCap,0.176876872,0.113466841,0.721423638,0.00636569,0.068338712,0,1.086471753,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,BiocapTotGHA,1452403.191,931719.3349,5923883.548,52271.09588,561155.1241,0,8921432.293,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFConsPerCap,0.663587536,0.219505448,0.346129233,0.071217293,0.068338712,3.481661911,4.850440134,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFConsTotGHA,5448969.348,1802442.624,2842198.621,584792.251,561155.1241,28589248.58,39828806.54,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFExportsPerCap,0.090462086,0.018241821,0.448575745,0.002115678,0,1.217710622,1.777105953,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFExportsTotGHA,742818.5571,149790.5256,3683425.851,17372.63405,0,9999084.501,14592492.07,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFImportsPerCap,0.577172751,0.124280429,0.442209571,0.07111046,0,3.016422743,4.231195954,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFImportsTotGHA,4739384.714,1020513.814,3631150.779,583914.9994,0,24768993.03,34743957.34,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFProdPerCap,0.176876872,0.113466841,0.352495407,0.002222511,0.068338712,1.68294979,2.396350133,76410.9,8211000
Switzerland,CHE,Europe,Western Europe,2014,EFProdTotGHA,1452403.191,931719.3349,2894473.692,18249.88565,561155.1241,13819340.05,19677341.28,76410.9,8211000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,BiocapPerCap,0.307047576,0.116274368,0.049154316,0.004414665,0.029263567,0,0.506154492,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,BiocapTotGHA,5764050.624,2182760.58,922749.3906,82874.29036,549350.3112,0,9501785.196,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFConsPerCap,0.515147484,0.097075709,0.02925628,0.010582358,0.029263567,0.779250611,1.46057601,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFConsTotGHA,9670606.145,1822353.753,549213.5195,198657.3169,549350.3112,14628482.1,27418663.15,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFExportsPerCap,0.039045973,0.027988084,0.00021897,1.90E-05,0,0.282199894,0.349471966,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFExportsTotGHA,732990.5208,525406.3032,4110.62171,357.5316954,0,5297597.512,6560462.489,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFImportsPerCap,0.24714588,0.008789425,0.027327952,0.00946401,0,0.524912424,0.817639691,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFImportsTotGHA,4639546.041,164999.4767,513013.9726,177663.1291,0,9853918.485,15349141.11,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFProdPerCap,0.307047576,0.116274368,0.002147299,0.001137394,0.029263567,0.536538081,0.992408285,,18772000
Syrian Arab Republic,SYR,Asia,Western Asia,2014,EFProdTotGHA,5764050.624,2182760.58,40310.16858,21351.71949,549350.3112,10072161.13,18629984.53,,18772000
Turkmenistan,TKM,Asia,Central Asia,2014,BiocapPerCap,0.470317603,1.927043287,0.014633907,0.125885026,0.070976808,0,2.608856631,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,BiocapTotGHA,2496064.853,10227184.75,77664.92445,668095.7427,376687.4023,0,13845697.67,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFConsPerCap,0.543978495,0.582312505,0.085601571,0.007457058,0.070976808,4.272752261,5.563078698,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFConsTotGHA,2886997.199,3090443.07,454303.7972,39576.02162,376687.4023,22676307.82,29524315.31,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFExportsPerCap,0.092476786,0.00463399,0,0,0,0.179739372,0.276850148,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFExportsTotGHA,490791.8671,24593.46601,0,0,0,953910.9853,1469296.318,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFImportsPerCap,0.166137678,0.026613627,0.085601571,0.003696328,0,0,0.282049204,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFImportsTotGHA,881724.2137,141243.5725,454303.7972,19617.11555,0,0,1496888.699,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFProdPerCap,0.470317603,0.560332868,0,0.00376073,0.070976808,4.452491633,5.557879642,6399.27,5307000
Turkmenistan,TKM,Asia,Central Asia,2014,EFProdTotGHA,2496064.853,2973792.963,0,19958.90607,376687.4023,23630218.81,29496722.93,6399.27,5307000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,BiocapPerCap,0.631954674,0.312920626,0.151451269,0.056675959,0.083787092,0,1.23678962,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,BiocapTotGHA,32749535.3,16216360.93,7848598.755,2937095.626,4342065.103,0,64093655.71,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFConsPerCap,0.612631143,0.31317351,0.218834096,0.073588255,0.083787092,0.164749121,1.466763219,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFConsTotGHA,31748139.65,16229466.03,11340552.17,3813534.826,4342065.103,8537728.08,76011485.86,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFExportsPerCap,0.056070998,0.000253653,0.002449177,0.010721562,0,0.008173859,0.077669248,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFExportsTotGHA,2905744.99,13144.93524,126922.7011,555619.2209,0,423590.6551,4025022.502,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFImportsPerCap,0.036747467,0.000506537,0.005711878,0.002796186,0,0.097342073,0.143104141,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFImportsTotGHA,1904349.338,26250.04199,296004.3979,144905.6469,0,5044519.446,7416028.871,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFProdPerCap,0.631954674,0.312920626,0.215571394,0.081513631,0.083787092,0.075580908,1.401328326,806.15,51823000
"Tanzania, United Republic of",TZA,Africa,Eastern Africa,2014,EFProdTotGHA,32749535.3,16216360.93,11171470.47,4224248.4,4342065.103,3916799.289,72620479.49,806.15,51823000
Thailand,THA,Asia,South-Eastern Asia,2014,BiocapPerCap,0.803529181,0.010606918,0.194118836,0.193980257,0.069450788,0,1.27168598,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,BiocapTotGHA,54419817.34,718364.1124,13146892.27,13137506.91,4703624.059,0,86126204.7,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,EFConsPerCap,0.643242552,0.017009642,0.200763628,0.138787416,0.069450788,1.423195687,2.492449712,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,EFConsTotGHA,43564245.05,1151995.02,13596917.47,9399516.509,4703624.059,96387351.09,168803649.2,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,EFExportsPerCap,0.31960057,0.000742162,0.137811987,0.158937064,0,0.776134696,1.393226479,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,EFExportsTotGHA,21645268.21,50263.65154,9333454.653,10764171.57,0,52564498.45,94357656.53,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,EFImportsPerCap,0.15931394,0.016820448,0.078867783,0.175201856,0,0.846787658,1.276991685,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,EFImportsTotGHA,10789695.92,1139181.629,5341399.494,11865720.9,0,57349540.93,86485538.86,5589.7,67726000
Thailand,THA,Asia,South-Eastern Asia,2014,EFProdPerCap,0.803529181,0.000931356,0.259707832,0.122522623,0.069450788,1.352542725,2.608684506,5589.7,67726000
